gene_id	gene_name	ERR10802863	ERR10802864	ERR10802865	ERR10802866	ERR10802867	ERR10802868	ERR10802869	ERR10802870	ERR10802871	ERR10802874	ERR10802875	ERR10802876	ERR10802877	ERR10802878	ERR10802879	ERR10802880	ERR10802881	ERR10802882	ERR10802883	ERR10802884	ERR10802885	ERR10802886
LOC120414661	LOC120414661	2967.34219798404	2898.25821519194	2951.04696683782	4318.57430243474	3579.56404644819	2501.00846897225	3208.19732914335	4527.29440827312	3704.92516741998	3088.15923740117	1364.39526187706	2231.99993230277	792.29227724133	1136.87927432909	1186.86819215581	1701.13239896924	1290.31002310219	1707.41382872221	1929.16402202011	1919.70551394838	2232.07993172686	1970.15263482039
LOC120414662	LOC120414662	808.25124842296	443.875070049744	795.495801241776	820.753916996001	487.407188186377	601.249223899212	744.617674654718	820.57560432785	1104.0317189085	808.632188288044	799.925318888097	1107.90704426751	435.998013707815	767.129039288625	930.316705781613	894.555331161459	712.984794411144	846.236635187035	884.575437038154	813.456753128929	994.506315060062	1095.61041266602
LOC120414663	LOC120414663	1723.17692468179	1181.71434932111	1743.33020763009	1856.96927638883	1213.4934689787	1317.05473070117	1974.2350685847	1551.78800113307	2567.0954369664	2023.11113687608	2012.67299224891	2395.98450577673	1137.94953200769	1512.10495503827	2292.28759660044	2291.64619834239	1766.00172161875	1942.01694227564	2126.9802045427	1688.2576229234	2258.96058181255	2404.15368866448
LOC120414664	LOC120414664	1052.97352863927	747.619462181558	1223.07186671328	1030.513819169	770.348256259847	984.919490119002	1004.00580126522	1080.21368721148	1363.9443610708	1141.73707737501	940.215573212966	1551.86402201626	461.056291567804	847.62075811745	1011.54150677836	1335.57171083427	966.771584310751	829.311468007002	1103.37182977485	793.400697669267	1241.65643173682	1140.74191096179
LOC120414665	LOC120414665	1700.91066356451	1099.41284132502	1546.38491640029	2260.99355933461	1441.81598700282	1264.51650127789	1965.9245288186	1834.47825897929	2070.41668766912	1703.79102848665	1400.17755914492	2149.86132060162	756.579920490439	1004.057085647	1368.22205810576	1538.76780739626	1302.77191614169	1369.48430251059	1507.84423371045	1351.69115001645	1849.27938765959	1861.77720370737
LOC120414666	LOC120414666	855.880568699047	417.76322970316	1040.56417835759	808.827620090951	569.506740937811	785.969812089661	872.229413742421	668.395196528047	1040.52126725025	968.054345405365	732.694495931057	1018.11856051639	430.263290362312	500.601868471702	748.750860626852	664.582723667147	590.590459645109	752.035879312309	690.326930054939	581.41788068929	679.225889902011	840.382467995332
LOC120414667	LOC120414667	3547.47344305812	2371.44149608883	3040.74542772917	3502.11471721667	2545.58259745727	2888.79871116188	3605.6368101209	3348.24107546584	3891.31335899473	3264.13235893502	2745.59449206267	3877.79079189088	1172.31824389848	2108.36558095166	2738.75328164552	2905.15911653182	2682.44994284679	2508.05815217623	3106.94514818114	3279.85073623518	3429.82968137987	3376.46643441517
LOC120414668	LOC120414668	2528.93979070258	1265.99772232517	2374.12841532128	2084.57995028571	1233.12058290501	1711.58844651856	2261.99923262317	1894.24639933089	2978.77678410841	2561.34206010098	2375.40650479894	2481.35787288402	1430.91166851341	1540.41150329522	2629.18017304228	2154.53307099549	1940.62006051089	1790.02614486577	1976.24276173983	1817.84568787949	2073.0172768096	2489.09750375191
LOC120414669	LOC120414669	10297.2347944062	5114.36622888907	7953.98842844055	10266.3574249573	5922.37291051154	6139.70239072714	8831.33075025422	8139.01562776641	11385.2142976124	9603.57951040454	10010.228464645	15735.8093522657	6738.88738919922	7782.81666265628	9931.38273497805	12413.7460514872	8667.50394301747	10297.6602716057	10244.3744386439	9236.67840087085	11828.2992506997	12738.5731046057
LOC120414670	LOC120414670	330.583900242651	164.551556257055	339.178199966107	312.218405480346	274.321633952553	287.347901356069	219.525974811307	234.792990546169	152.746630112233	247.135489211423	71.1540182161656	155.51840789403	33.2129797411654	92.038128926198	126.338466440156	190.182092735176	169.322652167725	96.5838549518616	132.688311191008	85.3545652399691	133.645371847225	94.1165668405595
